file,sheet,cell,value,is_formula
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C35,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D35,16GB Memory for Cisco 8300-G2 Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F35,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G35,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H35,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I35,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K35,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L35,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M35,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N35,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A36,3.2,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B36,C8300-RM-19-1R,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C36,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D36,"Rack mount kit - 19"" 1RU for Cisco 8300 Series",False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F36,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G36,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H36,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I36,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K36,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L36,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M36,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N36,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A37,3.3,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B37,C-RFID-1R,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C37,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D37,RFID - 1RU for Cisco 8200/8300/8400/8500L Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F37,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G37,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H37,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I37,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K37,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L37,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M37,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N37,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A38,3.4,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B38,C8300-NIM-BLANK,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C38,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D38,NIM Blank for Cisco 8300 Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F38,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G38,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H38,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I38,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K38,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L38,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M38,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N38,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A39,3.5,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B39,C8300-SM-BLANK,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C39,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D39,SM Blank for Cisco 8300 Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F39,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G39,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H39,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I39,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K39,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L39,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M39,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N39,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A40,3.6,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B40,C8300-PIM-BLANK,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C40,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D40,PIM Blank for Cisco 8300 Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F40,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G40,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H40,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I40,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K40,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L40,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M40,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N40,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A41,3.7,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B41,C-M2-BLANK,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C41,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D41,M.2 Blank for Cisco 8200/8300/8400/8500L Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F41,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G41,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H41,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I41,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K41,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L41,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M41,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N41,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A42,3.8,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B42,NETWORK-PNP-LIC,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C42,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D42,Network Plug-n-Play Connect for zero-touch device deployment,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F42,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G42,2.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H42,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I42,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K42,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L42,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M42,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N42,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A43,3.9,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B43,TE-R-SW-G2,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C43,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D43,TE agent for IOSXE on Enterprise Routing for G2 Platforms,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F43,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G43,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H43,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I43,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K43,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L43,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M43,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N43,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A44,3.1,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B44,R-OS-L-E,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C44,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D44,"Cisco OS Essentials - Large (Embedded, Perpetual)",False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F44,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G44,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H44,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I44,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K44,3600.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L44,3600.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M44,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N44,3600.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A45,3.11,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B45,SC83G2UK9-1718,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C45,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D45,IOS XE 17.18,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F45,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G45,21.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H45,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I45,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K45,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L45,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M45,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N45,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A46,3.12,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B46,PWR-CC1-760WAC,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C46,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D46,760W AC Power supply with PoE for Cisco 8300 Series,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F46,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G46,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H46,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I46,2.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K46,2585.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L46,5170.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M46,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N46,5170.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A47,3.13,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B47,CAB-ACE,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C47,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D47,"AC Power Cord (Europe), C13, CEE 7, 1.5M",False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F47,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G47,14.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H47,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I47,2.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K47,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L47,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M47,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N47,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A48,3.14,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B48,IOSXE-AUTO-MODE,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C48,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D48,IOS XE Autonomous for Unified image,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F48,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G48,14.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H48,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I48,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K48,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L48,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M48,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N48,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M49,SubTotal,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N49,44396.56,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C50,routing C8500,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A51,4.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B51,C8550-G2,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C51,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D51,"Cisco 8500 Secure Router, C8550-G2",False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,E51,Default,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F51,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G51,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H51,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I51,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K51,112804.23,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L51,112804.23,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M51,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N51,112804.23,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A52,4.0.1,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B52,CON-L1NBD-C8550G2A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C52,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D52,CX LEVEL 1 8X5XNBD Cisco 8550 Secure Ro,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F52,36.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G52,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H52,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I52,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K52,57234.39,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L52,57234.39,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M52,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N52,57234.39,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,O52,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A53,4.1,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B53,MEM-C85G2-32GB,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C53,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D53,32GB DRAM,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F53,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G53,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H53,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I53,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K53,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L53,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M53,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N53,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A54,4.2,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B54,SSD-C85G2-480GB,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C54,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D54,480GB SSD,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F54,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G54,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H54,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I54,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K54,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L54,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M54,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N54,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A55,4.3,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B55,C85G2-ACCKIT-19,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C55,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D55,"19"" Rack Mount",False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F55,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G55,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H55,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I55,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K55,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L55,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M55,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N55,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A56,4.4,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B56,C8500-RFID-1R,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C56,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D56,Cisco C8500 RFID - 1RU,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F56,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G56,42.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H56,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I56,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K56,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L56,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M56,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N56,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A57,4.5,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B57,NETWORK-PNP-LIC,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C57,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D57,Network Plug-n-Play Connect for zero-touch device deployment,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F57,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G57,2.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H57,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I57,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K57,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L57,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M57,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N57,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A58,4.6,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B58,TE-R-SW,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C58,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D58,TE agent for IOSXE on Enterprise Routing,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F58,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G58,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H58,Yes,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I58,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K58,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L58,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,M58,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,N58,0.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,A59,4.7,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,B59,R-OS-XL-E,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,C59,-,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,D59,"Cisco OS Essentials - XLarge (Embedded, Perpetual)",False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,F59,N/A,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,G59,28.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,H59,No,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,I59,1.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,K59,12000.0,False
Cisco Unit List Price_240426.xlsx,C8000_secure_input,L59,12000.0,False
